website,page_url,page_name,content,content_hash,topics,last_scraped
www.designit.com,https://www.designit.com/subscribe,subscribe,"S t a y i n t h e k n o w Sign up to get the latest and greatest news from the design sphere. We promise we won't spam you, but we can't promise we won't surprise you. When you join the list, we'll share thoughtfully curated content to delight and inspire. You might also get an invitation or two to our open events. Sign up First name * Last name * Email * Company name By signing up to receive marketing communications from us, you consent to allow Designit to store and to process the personal information provided above by you. At Designit, we are committed to protecting and respecting your privacy, and we will only use your personal information to provide you with content that might be of interest to you. Designit will not be selling your personal information for money to anyone. I agree to receive communications from Designit Global Marketing. * You can unsubscribe from these communications at any time. For more information on how to unsubscribe and how we are committed to protecting and respecting your privacy, please review our Privacy Policy. We cherish the fact that you want to stay in touch with us. We will treat it as an invitation to your home, and we will never spam you with nonsense or share your data with anyone else. Read more about our Privacy policy here",f3f4cd2f3041811ef34fd4acd36e085a,,2025-09-09T07:24:26.905440
www.designit.com,https://www.designit.com/stories/point-of-view/reimagining-mobility-through-design,stories/point-of-view/reimagining-mobility-through-design,"POV: How to reimagine mobility in a world obsessed with cars As global cities grow more crowded and polluted, mobility is at a critical juncture. The private car, once a celebrated symbol of freedom, is becoming a burden, driving cities into gridlock and pushing urban spaces to the brink. Explore the urgent need to rethink mobility in an era where the status quo is no longer sustainable. Date Sep 10, 2024 In Point of view By Jakob Voldum Contact info for Jakob Voldum Jakob Voldum Insights and Strategy Design Director, Copenhagen &             Aarhus jakob.voldum@designit.com LinkedIn The mobility crisis in cities From the inefficiencies of car-centric cities to the promise of more human-centred design, delve into the challenges and changes that could redefine how you move and live in the urban world. Whether you're a mobility sector professional, a city planner, or simply someone tired of the daily traffic grind, this piece will provoke thought and hopefully inspire action. Copenhagen is a city renowned for its cycling culture. And, as a Copenhagen native, I have a profound love of cycling. Cycling is my default mode of transportation: it’s quick, efficient, and, in a city with one of the world's most progressive cycling infrastructures, it’s often the fastest way to get around. Yet, despite the convenience, charm, and obvious health benefits of cycling, there are days when I find myself behind the wheel of my car, inching forward in seemingly endless lines of traffic. On these days, the frustration is palpable. The minutes slip by and turn into wasted hours, all while I wish I could just zone out and let the car take over. Regrettably, fully autonomous cars are likely still decades away ­– and don’t get me started on the predicament of finding a place to park in the city! I suppose my frustration is fuelled by the experience of inefficiency. I’m left grappling with the stress of congestion and the reality that traffic in my home city, like most other large cities around the world, is only getting worse. While Copenhagen is often celebrated as one of the most livable cities in the world, traffic and congestion continue to grow. In fact, the number of cars on Copenhagen’s roads is projected to increase 18 percent by 2035. The reason? The city is growing and expanding, and with this growth comes the inevitable strain on our transportation systems. Despite all the new modes of transport, an expanding metro, car-sharing schemes, e-bikes, and scooters, countless hours are wasted every year as commuters find themselves stuck in traffic. What’s even more staggering is the amount of space dedicated to cars in a city that prides itself on its progressive cycling culture. Over 60 percent of the area between buildings in Copenhagen is taken up by roads and parking spaces. Imagine the possibilities if we could reclaim some of this space for other purposes in line with some of the bigger picture challenges we are facing! And if this is the situation in the rather orderly city of Copenhagen, how much worse must it be in megacities across the globe? The unsustainable promise and premise of the smart city These observations from Copenhagen may serve as a microcosm of the challenges facing much larger cities worldwide. Urbanisation continues to accelerate, and by 2050, an estimated 68 percent of the world’s entire population will be living in cities, increasing the pressure on already overburdened transportation systems. The current trajectory is unsustainable, not just in terms of congestion and time wasted, but also in terms of pollution and environmental impact. Transportation accounts for nearly a quarter of global CO2 emissions, with privately owned cars contributing the lion's share. Hence, the future of mobility is not just about getting from point A to point B; it's about reimagining the spaces we live in, the way we move about, and how we can reimagine our cities in a way where people are prioritised over cars. In short, this calls for a fundamental transformation in how we think about mobility and how we design our cities. The fate of the smart city I’m sometimes left wondering, what happened to the lofty visions around s mart c ities that used to be so commonplace? Years ago, when the term first emerged, I was led to believe that our urban landscapes would soon be transformed by seamless technology, with everything from traffic to waste management optimised by sophisticated sensors and data. But reality bites. Take Songdo in South Korea, heralded as the world’s first fully smart city, built from the ground up. Despite the high-tech infrastructure, it struggled to attract residents and businesses, leaving much of it underutilised today. Or consider Masdar City in the UAE, envisioned as a zero-carbon smart city but now largely abandoned as the initial ambitions proved unsustainable and too costly. These examples reflect a broader trend. Many smart city initiatives remain stuck in the concept phase, hampered by technical, financial, social, and political challenges that were underestimated from the start. And while there are certainly examples of cities that have successfully implemented smart technologies to improve urban living, I’m inclined to think that the term was mostly just a clever selling point for technology providers looking to “wow” decisionmakers with visions of a smarter future. Where do we go from here? If technology and the concept of smart cities have yet to deliver on their promises, what lies ahead? In part two , examine how cities like Nantes have taken a different path, reimagining their urban spaces to prioritise people over cars. Stay tuned as we explore real-world solutions and the creative possibilities that emerge when we rethink how we design our cities. Sources https://www.kk.dk/sites/default/files/2023-06/Mobilitetsredegørelsen%202023.pdf https://www.mckinsey.com/industries/automotive-and-assembly/our-insights/the-future-of-mobility-mobility-evolves https://www.archdaily.com/962924/building-a-city-from-scratch-the-story-of-songdo-korea https://www.bloomberg.com/news/articles/2018-06-22/songdo-south-korea-s-smartest-city-is-lonely https://www.fastcompany.com/90664283/why-high-profile-smart-cities-fail-from-sidewalks-quayside-to-amazons-hq2-in-queens https://www.fastcompany.com/90995444/the-uaes-green-city-is-a-cautionary-tale-its-hard-to-build-a-climate-haven-no-matter-how-much-oil-money-you-have Do you want to explore your next mobility design project? We'd love to help – let’s chat . Related Read more Point of view – Jun 09, 2025 Designing for the Now: Context-Aware Systems and the Future of CX Read more Read more Point of view – Jan 15, 2025 How innovation is shaping the future of banking Read more Dive in Podcast – Dec 16, 2021 Episode 10: Workplaces don't work for everyone. So how can they be fixed? Read more See more Event – May 21, 2025 Designit, A/S Bygmestervej 61 2400, Copenhagen NV Beyond the lens 2.0: Balancing efficiency and originality in creative work Read more Show more stories →",3e52307465471883ae0fca6a9ae70473,,2025-09-09T07:24:26.905440
www.designit.com,https://www.designit.com/work/jfk-terminal-4,work/jfk-terminal-4,"J F K T e r m i n a l 4 : D e f i n i n g a N o r t h S t a r V i s i o n JFKIAT is the operator of JFK’s Terminal 4, serving 28 million passengers a year. As a leader in the region, JFKIAT wanted to revamp the strategy for the terminal and came to Designit to help define its north star vision. As part of a $19B USD investment to modernize JFK Airport, the Port Authority of New York and New Jersey (PANYNJ) is building new terminals and infrastructure. To stay ahead, JFK International Air Terminal (JFKIAT) saw the need for a unified terminal vision – one that aligned with the broader PANYNJ ambition to create a world-class airport, while also carving out a distinct experience for Terminal 4’s passengers, employees, airlines, and business partners. Our key was to find Terminal 4’s sweet spot. This sweet spot should not only elevate the terminal to a world-class experience, backed by the PANYNJ’s vision, but also find the opportunity for Terminal 4 to create a differentiated experience for their diverse passenger and airline mix. We began by conducting deep research to uncover opportunity areas and inform the vision. This included competitive benchmarking, analysis of existing personas and user data, and interviews and surveys with passengers, employees, and stakeholders. Collaborative workshops with JFKIAT leadership helped define and sharpen the direction, resulting in a clear North Star vision for Terminal 4. From there, we created an experience strategy guide to show how it translates into real experiences across the terminal. We hosted ideation workshops that generated 500+ ideas, which were synthesized and tested with users. This process led to 18 final experience concepts, all tied back to the North Star. We also audited existing services and future plans to identify gaps, and built roadmaps to help close them. To bring it all together, we created a visual journey that mapped how the final concepts support the future Terminal 4 experience. With a clear North Star vision, Terminal 4’s stakeholders and partners are better equipped to collaborate and deliver a world-class experience that feels uniquely T4. JFKIAT unveiled the vision at its annual New Year Reception, celebrating the past year and setting the tone for what’s ahead. The event featured custom North Star-branded pins, interactive walls that invited engagement with the vision, and a two-minute video that highlighted the future experience and celebrated the people who keep Terminal 4 running. Details Client JFK International Air Terminal (JFKIAT) Industry Mobility Aviation Studio New York Project team Lelde Taimina Tzou Contact info for Lelde Taimina Tzou Lelde Taimina Tzou Program Manager, New York Madeline Kossakowski Contact info for Madeline Kossakowski Madeline Kossakowski Executive Experience Design Director, New York madeline.kossakowski@designit.com LinkedIn Nicholas LaManna Contact info for Nicholas LaManna Nicholas LaManna Brand Strategy Manager, Seattle nicholas.lamanna@designit.com LinkedIn Vivie Voykinska Contact info for Vivie Voykinska Vivie Voykinska Lead Researcher Offerings Customer Experience Management (CXM) View more JFK International Air Terminal Get in touch Madeline Kossakowski Executive Experience Design Director, New York madeline.kossakowski@designit.com LinkedIn Related Transforming the LAX employee experience. Los Angeles World Airports Elevating Danish mobility. Moove Group What lies ahead for the future of premium air transportation? REVO Experience the future of air travel dining. Scandinavian Airlines Show more work →",67e06387f09d7522380922f3c2f3a2f4,,2025-09-09T07:24:26.905440
www.designit.com,https://www.designit.com/about,about,"G e t t o k n o w u s We’re Designit, an experience innovation company with creativity at our core. We work at the intersection of technology, design, strategy, and marketing. Through diverse lenses, humane technology, and purposeful risk, we’re driven by the belief that what matters tomorrow is designed today. Where we stand We’ve always known that creativity and technology have the fundamental ability to change the way people live, work and play. We’ve seen it happen, and we’ve made it happen. But it’s time for solutions that better connect brands, organisations, and businesses. Time to start addressing the real challenges people and businesses face every day. And this calls for a new way of thinking. A new way of solving problems and measuring success. A shift from a human-centred perspective towards a humanity-centred one. Pursuing long-term progress for all over immediate value for some. So, together with our partners, we’re turning change into progress—shared progress. Studios Read more Aarhus Denmark · 09:29 Learn more Bangkok Thailand · 15:29 Read more Bengaluru India · 12:59 Dive in Copenhagen Denmark · 09:29 Learn more London United Kingdom · 08:29 See more Madrid Spain · 09:29 Read more Melbourne Australia · 17:29 Read more Munich Germany · 09:29 Read more New York USA · 03:29 See more Oslo Norway · 09:29 Learn more Seattle USA · 00:29 Learn more Singapore Singapore · 15:29 See more Sydney Australia · 17:29 Learn more Tel Aviv Israel · 10:29 Our values How we work and play in Designit is based on the same philosophy—the power of collective creativity. Our beliefs are the foundation of the work we do and with whom. But we also acknowledge that collective creativity is as essential to us as the people who make Designit what it is. The impact of what we design lies in our differences. Recognising the diversity of cultures, backgrounds, skills, and needs that we have expands our perspective. It challenges us. It helps us go further. We aim to promote an empathetic, equitable, inclusive, ally-driven mindset within Designit and our partners and projects. Of course, culture is often made up of both written and unspoken rules. We are what we do, so how we act in our everyday lives makes all the difference. Our Jobs page has more about how we approach employee experience, how Diversity, Equity and Inclusion (DEI) is ingrained in everyone’s role, and how our onboarding, talent development and hiring process uses all of these as a guiding light. Curious to know how we can help your organisation shine through design, marketing and experiences? Learn more about our work , services and the industries we help progress. If you want to join us, check out our openings . Leadership Keri Dawson Global Leader, Designit LinkedIn Nisha Kashyap Global Head of People, London LinkedIn Rob Lederer Chief Commercial Officer, New York &             Seattle robert.lederer@designit.com LinkedIn Prachi Bhruguwar Managing Director, India & South East Asia, Bengaluru,              Singapore &             Bangkok prachi.bhruguwar@designit.com LinkedIn Frida Setterberg Head of Studio, Copenhagen &             Aarhus frida.setterberg@designit.com LinkedIn Kristin Schanche Head of Studio, Oslo kristin.schanche@designit.com LinkedIn Tal Gvili Lekner Managing Director, Israel, Tel Aviv tal.gvili@designit.com Danusch Mahmoudi Managing Director, Germany, Munich danusch.mahmoudi@designit.com LinkedIn Mikael Gotlib Managing Director, Sydney &             Melbourne LinkedIn Niklas Mortensen Chief Design Officer, Europe, Oslo,              Munich,              Madrid,              London,              Copenhagen,              Aarhus &             Tel Aviv niklas.mortensen@designit.com LinkedIn Christine Bourdon Head of Design & Creative, Americas, New York &             Seattle LinkedIn Nick Merritt Executive Director, UK & Ire., London LinkedIn",b3588a3bad23ac2d52c89de55371f247,,2025-09-09T07:24:26.905440
www.designit.com,https://www.designit.com/studios/new-york,studios/new-york,"N e w Y o r k Featuring 20 languages and 15 nationalities you could say our Brooklyn studio fits nicely in the city that the United Nations calls home. Contact info Designit NYC 77 Sands St 11th Floor Brooklyn, NY 11201 Get directions +1 (800) 906-1497 newyork@designit.com Here you'll find a group of researchers, synthesizers, designers, and doers. All out to make experiences, products, and systems better across healthcare, financial services, manufacturing, education and more. Work highlights Creating a future-ready Terminal 4 at JFK Airport. JFK Terminal 4: Defining a North Star Vision Transforming the LAX employee experience. Los Angeles World Airports Transforming lives by combating food inequality. Feed A Billion Elevating skincare with confidence. HydroPeptide Exploring new horizons for fresh air. WHYY A fresh take on heritage chocolate. Godiva Show more work → Ready to join forces and collaborate on solving complex business problems using a design-led approach? Let’s create something insanely great together that will be of value to your business and your organisation, employees, and customers. Rob Lederer Chief Commercial Officer, New York &             Seattle robert.lederer@designit.com LinkedIn Christine Bourdon Head of Design & Creative, Americas, New York &             Seattle LinkedIn",e5fb140f80b07c6016cf1920da3c9caf,,2025-09-09T07:24:26.905440
www.designit.com,https://www.designit.com/work/pandora,work/pandora,"P a n d o r a To celebrate and continue building on the success of the world’s largest jewellery brand, Pandora has teamed up with Designit for the past two years to help imagine, plan, and build its global marketing summits. With each summit dedicated to a specific focus area, Pandora and Designit have collaborated to build summits that revolve around brand desirability and customer experience. Both summits have aimed to rally all Pandora marketers around a united brand- and consumer-first mindset. In close collaboration with Pandora, we delivered strategic advisory and content production and supported summit facilitation for the 3-day event. We assisted in the execution of three main deliverables: 1. Content packages for e-learning: A means to engage Pandora marketers before the summit through thought-provoking, snackable, interactive and fun learning elements in the shape of highly curated content, bespoke frameworks, quizzes and other gamified elements. 2. Summit strategic content, presentations and workshops: A co-developed structure and agenda for each summit session and the execution of 5 highly curated summit presentations. 3. Summit set-up and facilitation: In close collaboration with the Pandora team, we orchestrated the entire summit, from setup to facilitation, to secure a unified experience. This included moderating the event, contributing with keynote speaks and facilitating hands-on working sessions for the participants. ‘I have been to a few similar conferences, and this one was world-class in terms of speakers, program, venue, supporting program, etc. Having touched base with the team, we are all full of ideas and hope for a bright brand future.’ Summit participant ‘Even though I’m not a marketeer, I got so much out of these two days and am truly inspired by all the great speakers.’ Summit participant Details Client Pandora Industry Retail Studio Copenhagen Project team Anne-Sofie Voss Contact info for Anne-Sofie Voss Anne-Sofie Voss Lead Business Designer, Copenhagen anne-sofie.voss@designit.com Emilie Østergaard Jakobsen Contact info for Emilie Østergaard Jakobsen Emilie Østergaard Jakobsen Senior Business Designer, Copenhagen emilie.jakobsen@designit.com Anna Brorson Olsen Contact info for Anna Brorson Olsen Anna Brorson Olsen Brand Activation Designer, Copenhagen anna.olsen@designit.com Mikkel Hendeliowitz Contact info for Mikkel Hendeliowitz Mikkel Hendeliowitz Senior Digital Designer, Copenhagen mikkel.hendel@designit.com Marcus Mahenca Jensen Contact info for Marcus Mahenca Jensen Marcus Mahenca Jensen Copenhagen Jakob Holmberg Chrøis Contact info for Jakob Holmberg Chrøis Jakob Holmberg Chrøis Senior Brand Designer, Copenhagen jakob.chrois@designit.com Sara Vujic Contact info for Sara Vujic Sara Vujic Copenhagen sara.vujic@designit.com Frederik Lundhøj Aaltonen Contact info for Frederik Lundhøj Aaltonen Frederik Lundhøj Aaltonen Account Manager, Copenhagen frederik.aaltonen@designit.com LinkedIn Aya Vibe Massoulier Contact info for Aya Vibe Massoulier Aya Vibe Massoulier Lead Brand Designer, Copenhagen aya.massoulier@designit.com Mikkel Lemvig Contact info for Mikkel Lemvig Mikkel Lemvig Creative Director mikkel.lemvig@designit.com Frida Setterberg Contact info for Frida Setterberg Frida Setterberg Head of Studio, Copenhagen &             Aarhus frida.setterberg@designit.com LinkedIn David Ramskov Hansen Contact info for David Ramskov Hansen David Ramskov Hansen Commercial Director, Copenhagen &             Aarhus david.ramskov@designit.com LinkedIn Offerings Business Design Service Design Design Research Brand Design Digital Design Get in touch Frida Setterberg Head of Studio, Copenhagen &             Aarhus frida.setterberg@designit.com LinkedIn Frederik Lundhøj Aaltonen Account Manager, Copenhagen frederik.aaltonen@designit.com LinkedIn Related Designing innovative plant-based meal kits. Sosu Elevating skincare with confidence. HydroPeptide Enhancing real estate sales. BresicWhitney Transforming the shopping experience. Sephora Show more work →",ee3c72dd3fe8c132a54f6b687d473125,,2025-09-09T07:24:26.905440
www.designit.com,https://www.designit.com/work,work,"O u r w o r k All Industries Energy Finance Healthcare Aviation Lifestyle Mobility Nonprofit Public Sector Retail Technology Offerings Brand Design Business Design Creative Technology Design Research Digital Design Product Design Service Design UX Design Customer Experience Management (CXM) Brand Strategy Studios Aarhus Bengaluru Copenhagen London Madrid Melbourne Munich New York Oslo Seattle Sydney Tel Aviv Creating a future-ready Terminal 4 at JFK Airport. JFK Terminal 4: Defining a North Star Vision Transforming the LAX employee experience. Los Angeles World Airports Building bridges between payment players across Europe. EPI Building brand desirability and customer experience. Pandora Elevating Danish mobility. Moove Group Revitalising a legacy brand. HemoCue What lies ahead for the future of premium air transportation? REVO Transforming Oslo's public transport into a more inclusive, user-friendly, and futuristic experience. SL18 Tram for all - Sporveien Improving the visitor experience in a complex built environment. BLOX Reshaping brand perception Pluralsight How can you revisit your company’s go-to-market strategy to reposition it with high impact? LYS Technologies How do you innovate the coffee experience for frisky coffee lovers? Nespresso® Changing the game in women's wellness. Period Improving the patient experience. Oslo University Hospital Show more work +",8f288f0c48b3dd91394070a1f76e7f7d,,2025-09-09T07:24:26.905440
www.designit.com,https://www.designit.com/studios/copenhagen,studios/copenhagen,"C o p e n h a g e n Located in the northwest of Denmark’s capital, this studio is our global HQ and a home for designers who live to shape the world. A group looking to combine design and creativity to help businesses change. Contact info Designit Denmark A/S Ny Carlsberg Vej 80 1760 Copenhagen V VAT nr. 14650091 Get directions +45 70 27 77 00 copenhagen@designit.com Copenhagen's team is known for working with sustainability and circularity, creating design solutions across industries, markets, cultures, platforms, and technologies. Doing it all guided by our values, transparency, karma and essentialism. Work highlights Building bridges between payment players across Europe. EPI Building brand desirability and customer experience. Pandora Elevating Danish mobility. Moove Group Revitalising a legacy brand. HemoCue Improving the visitor experience in a complex built environment. BLOX How can you revisit your company’s go-to-market strategy to reposition it with high impact? LYS Technologies Show more work → Ready to join forces and collaborate on solving complex business problems using a design-led approach? Let’s create something insanely great together that will be of value to your business and your organisation, employees, and customers. Frida Setterberg Head of Studio, Copenhagen &             Aarhus frida.setterberg@designit.com LinkedIn David Ramskov Hansen Commercial Director, Copenhagen &             Aarhus david.ramskov@designit.com LinkedIn",ddb8c20fe8eb328f54dbdd74fc8c668c,,2025-09-09T07:24:26.905440
www.designit.com,https://www.designit.com/stories/point-of-view/the-power-of-lifestyle-choices-in-shaping-a-sustainable-future,stories/point-of-view/the-power-of-lifestyle-choices-in-shaping-a-sustainable-future,"POV: The power of lifestyle choices in shaping a sustainable future Lifestyle choices significantly influence environmental impact – but empowering people through thoughtful design and trust-building are the key to driving meaningful change toward sustainability. Date Dec 02, 2024 In Point of view By Miguel Sabel Contact info for Miguel Sabel Miguel Sabel Global Director of Strategy and Sustainability miguel.sabel@designit.com Our lifestyles tremendously influence our impact in the world. Differences in lifestyles mean, for instance, that the average Canadian citizen causes 14.2 tonnes of CO2e emissions per year, while someone living in Japan is responsible for 8.1. Energy's role in lifestyle impact Energy has a lot to do with these different footprints. Of course, there are systemic and contextual factors that consumers have limited agency on – for example, the mix of energy generation technologies available in a certain market. Still, there is a lot of room for individual lifestyle and behavioural choices. Research has found disparities of up to 260 percent in the electric consumption in homes with similar structures and setups. We can safely assume there is space (and need) to evolve the average lifestyles of high and upper-middle-income countries to contribute to the mitigation of climate change and other negative externalities of human activity on the environment. Behavioural change would also benefit the grids that transport a significant and increasing amount of the energy we use. The nature and variability of weather-dependent renewable energy sources like solar and wind are stressing the grid and affecting supply security. A visible example of the connection between the stability of the grid and our lifestyles are flexibility schemes. In 2023, 1.6 million UK households and businesses took part in them, reducing their energy consumption to ease the stress on the grid in exchange for an economic incentive. ‘Our experience working on energy solutions to improve the conditions of groups in vulnerable situations taught us that businesses need to address both individual actions and community-wide changes. It's crucial to consider how different income groups and values intersect on this journey to change.    Often, thinking of a service as part of a web of services and interventions helps organisations create more effective solutions that empower people and don't leave them navigating this complexity ‘alone’.’ Myriam Molitor Senior Service Designer, Designit London Overcoming customer barriers to change Technology has an increasingly positive impact in reducing our footprint or balancing the grid – but the developments and investments required aren't there yet. Customers must play their part. The issue is that most customers feel they can't change their behaviours. ‘ What can we do? We just use the energy we need ’ is probably one of the most repeated answers in our energy-related customer research. But data says otherwise; there are tactics that are actionable, responsible, and successful, providing customers with the required incentives and abilities to change the amount of energy they use, when they use it, or how they use it. Economic incentives are the most common tactics, such as dynamic pricing, time-of-use or flexibility schemes like the one mentioned earlier, each with their goals and rules. The fact that they are the most prevalent ones doesn't mean they are a silver bullet. Tariff-related tactics tend to be difficult to understand and they could unfairly target individuals with lower incomes. A study on pro-social behaviour in the electricity market showed that framing energy conservation as beneficial to public health led to a reduction in energy use. Participants who were told that reducing energy could decrease pollutants and increase wellbeing cut consumption by 8.2 percent. Another group, nudged with consumption data and comparisons with efficient homes, did not significantly conserve energy and increased usage by 3.8 percent. Thus, emphasising health benefits over financial savings effectively encouraged energy conservation. Other studies highlight the importance of information, feedback loops, using descriptive norms or default options and other choice architecture mechanisms embedded in the customer experience. ‘Many people struggle to find simple, reliable solutions they trust and can relate to. It's often about helping them envision what you can do now versus what you can do as part of the roadmap in the future. Building solutions for people in (financial) emergency situations where supporting long-term thinking and making investments that mainly pay off long term is particularly hard.   One of the clues I've resorted to is to look at multiple entities working closely together to create a network of services. These services must address individuals' real situations (income levels, values, and mindsets) differently and find the right tension between supporting short-term adjustments and building roadmaps for solutions with the biggest long-term impact.’ Myriam Molitor Senior Service Designer, Designit London Automation and the future of energy management An emerging demand management and response tactic is based on the autonomous interaction between the grid that supplies the energy and the appliances that consume it. Human decision-making is delegated: technology takes the lead. Devices receive a signal sent by the energy provider or network operator that changes the way they work. Current similar schemes, like the Australian ‘PeakSmart’ programme, aim to reduce the load on the grid in peak moments. Once a strain on the grid is identified, the grid operator can send a signal to PeakSmart-enabled air conditioners to lower or turn them off. But the possibilities are even broader. Imagine devices that could react not just to increased demands on the system, but also to moments of more expensive or more polluting energy. Energex, one of the utilities participating in the PeakSmart scheme, cut power to 170,000 air conditioners six times during the 2023-2024 peak season. Although many customers didn't notice any impact on their comfort levels during these cuts, the programme does receive criticism from customers and analysts. The programme's difficulty to audit and lack of agency or communication are among the main concerns. Still, this is an obvious avenue for innovation and exploration. The British Standard Institute has defined a protocol for richer communication between smart grids and appliances. Developments on mainstream domotics and something as simple as programing the EV charger in your garage bring these emergent practices into normalcy. ‘The experiences we design are – intentionally or unintentionally – affected by perception biases. A particularly powerful bias is the status quo one: We humans are lazy by definition, and we like things to be done for us. When someone gives us 'default' or 'customised' values, we usually don’t change them. This bias is particularly evident in industries with low frequency and intensity of customer-brand interactions, such as the energy utilities sector.   What would happen if utilities used the status quo bias to take control of our devices by default? We are lazy, but we also reject brand paternalism. The key here is trust. Trust is more important than ever, and companies must build and maintain it.    We believe trust can be designed. But how can we build trust into invisible decision-making? Companies must embrace transparency and consider this as a learning process, both for their customers and for themselves. To make this complex process actionable, companies can leverage Do No Harm, Designit's responsible design framework, making every step of the process -and its implications- explicit for all parties involved.’ Aurora Sanz Senior User Experience Designer, Designit Madrid Building trust and empowering customers How could you empower your clients to change their lifestyle? Understand what matters to them to design a relationship that benefits both parties; be aware of what they know and don't know to create empowering (not overwhelming) triggers. Have your clients developed sufficient trust to delegate their decision-making to you? By being vigilant about emerging technologies and practices, design the experience to enhance and support their decision-making processes. Is your energy strategy ready to engage tomorrow’s customers? Let's innovate together . Related Read more Point of view – Jun 09, 2025 Designing for the Now: Context-Aware Systems and the Future of CX Read more Dive in Point of view – Jan 15, 2025 How innovation is shaping the future of banking Read more Dive in Podcast – Dec 16, 2021 Episode 10: Workplaces don't work for everyone. So how can they be fixed? Read more Dive in Event – May 21, 2025 Designit, A/S Bygmestervej 61 2400, Copenhagen NV Beyond the lens 2.0: Balancing efficiency and originality in creative work Read more Show more stories →",f2bc45ff7b14e8bb16d316f3f7a35090,,2025-09-09T07:24:26.905440
www.designit.com,https://www.designit.com/industries,industries,"W h o w e w o r k w i t h For more than 30 years we’ve been working with visionary leaders and fearless entrepreneurs across industries and sectors, including yours. Industries Energy Reimagining tomorrow's energy industry is the kind of challenge design and customer experience is perfectly suited to. Read more Finance Staying ahead in a sector with constant flux and increasing complexity is not straightforward. Read more Healthcare Design-led innovation and technological progress have turned the healthcare industry on its head. Read more Aviation Shaping the future of aviation through elevated experiences fueled by design, data, and technology. Take off Lifestyle Creating humanity-centric lifestyle solutions and products reflect real people’s values, behaviours, and desires. Read more Mobility There's no doubt technology has transformed how we move, use, and experience urban spaces. Read more Nonprofit Decisions can take time. Creative processes come with risks. Build long-term collaborative partnerships for greater impact. Read more Public Sector The public's expectations of the services they rely on are rising and the need for continuous innovation is ongoing. Read more Retail What role convenience, sustainability and innovation will play are the important factors that will determine what direction the industry will go in. Read more Technology Humanity-centred innovation experiences thrive when improving human interaction with the world - they’re a democratiser. Read more",616710c2b74dd94ab21f94bca0e3ddd3,,2025-09-09T07:24:26.905440
www.designit.com,https://www.designit.com/studios/munich,studios/munich,"M u n i c h With an old Audi A8 and tons of optimism, we took a leap of faith and opened our Munich studio back in 2006. A lively design scene, corporate-backed incubators, and tech start-ups make Munich a hotspot for technology, innovation, and business in Europe. Contact info Designit Germany GmbH Gabrielenstrasse 9 80636 Munich VAT nr. DE258091605 +49 (0) 89 4161720 0 munich@designit.com Here the team works with the cream of the crop manufacturers and industry leaders to rethink their strategies, redesign their products and services, and grow their businesses. Work highlights How do you innovate the coffee experience for frisky coffee lovers? Nespresso® Promoting sustainable lifestyles. BMW and Moovster Revolutionising air travel convenience. Lufthansa A premium ground experience. Brussels Airlines Enhance customer experience. Raiffeisen Bank International Show more work → Ready to join forces and collaborate on solving complex business problems using a design-led approach? Let’s create something insanely great together that will be of value to your business and your organisation, employees, and customers. Danusch Mahmoudi Managing Director, Germany, Munich danusch.mahmoudi@designit.com LinkedIn Jens Roeper Executive Director, Munich jens.roeper@designit.com",2e6dcd084e76f99f23ca92f3ee89b370,,2025-09-09T07:24:26.905440
